model_name,display_name,threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1_score,val_roc_auc,val_TP,val_FP,val_TN,val_FN
custom_cnn,Custom CNN,0.56,0.7908496732026143,0.39805825242718446,0.38317757009345793,0.8772277227722772,0.3904761904761905,0.7128712871287128,41,62,443,66
custom_cnn,Custom CNN,0.57,0.7990196078431373,0.4148936170212766,0.3644859813084112,0.8910891089108911,0.3880597014925373,0.7128712871287128,39,55,450,68
custom_cnn,Custom CNN,0.58,0.8022875816993464,0.42391304347826086,0.3644859813084112,0.8950495049504951,0.39195979899497485,0.7128712871287128,39,53,452,68
custom_cnn,Custom CNN,0.59,0.8088235294117647,0.4431818181818182,0.3644859813084112,0.902970297029703,0.4,0.7128712871287128,39,49,456,68
custom_cnn,Custom CNN,0.6,0.8120915032679739,0.45121951219512196,0.34579439252336447,0.9108910891089109,0.3915343915343915,0.7128712871287128,37,45,460,70
custom_cnn,Custom CNN,0.61,0.815359477124183,0.4605263157894737,0.32710280373831774,0.9188118811881189,0.3825136612021858,0.7128712871287128,35,41,464,72
custom_cnn,Custom CNN,0.62,0.8169934640522876,0.4657534246575342,0.3177570093457944,0.9227722772277228,0.37777777777777777,0.7128712871287128,34,39,466,73
custom_cnn,Custom CNN,0.63,0.8218954248366013,0.4857142857142857,0.3177570093457944,0.9287128712871288,0.384180790960452,0.7128712871287128,34,36,469,73
custom_cnn,Custom CNN,0.64,0.826797385620915,0.5076923076923077,0.308411214953271,0.9366336633663367,0.38372093023255816,0.7128712871287128,33,32,473,74
custom_cnn,Custom CNN,0.65,0.8284313725490197,0.5161290322580645,0.29906542056074764,0.9405940594059405,0.378698224852071,0.7128712871287128,32,30,475,75
custom_cnn,Custom CNN,0.66,0.826797385620915,0.5081967213114754,0.2897196261682243,0.9405940594059405,0.36904761904761907,0.7128712871287128,31,30,475,76
custom_cnn,Custom CNN,0.67,0.8284313725490197,0.5172413793103449,0.2803738317757009,0.9445544554455445,0.36363636363636365,0.7128712871287128,30,28,477,77
custom_cnn,Custom CNN,0.68,0.8284313725490197,0.5192307692307693,0.2523364485981308,0.9504950495049505,0.33962264150943394,0.7128712871287128,27,25,480,80
custom_cnn,Custom CNN,0.69,0.8300653594771242,0.5306122448979592,0.24299065420560748,0.9544554455445544,0.3333333333333333,0.7128712871287128,26,23,482,81
custom_cnn,Custom CNN,0.7,0.8316993464052288,0.5416666666666666,0.24299065420560748,0.9564356435643564,0.33548387096774196,0.7128712871287128,26,22,483,81
custom_cnn,Custom CNN,0.71,0.8333333333333334,0.5555555555555556,0.2336448598130841,0.9603960396039604,0.32894736842105265,0.7128712871287128,25,20,485,82
custom_cnn,Custom CNN,0.72,0.8366013071895425,0.5853658536585366,0.22429906542056074,0.9663366336633663,0.32432432432432434,0.7128712871287128,24,17,488,83
custom_cnn,Custom CNN,0.73,0.8366013071895425,0.5945945945945946,0.205607476635514,0.9702970297029703,0.3055555555555556,0.7128712871287128,22,15,490,85
custom_cnn,Custom CNN,0.74,0.8366013071895425,0.6,0.19626168224299065,0.9722772277227723,0.29577464788732394,0.7128712871287128,21,14,491,86
custom_cnn,Custom CNN,0.75,0.8300653594771242,0.5483870967741935,0.1588785046728972,0.9722772277227723,0.2463768115942029,0.7128712871287128,17,14,491,90
custom_cnn,Custom CNN,0.76,0.826797385620915,0.5185185185185185,0.1308411214953271,0.9742574257425742,0.208955223880597,0.7128712871287128,14,13,492,93
custom_cnn,Custom CNN,0.77,0.826797385620915,0.5185185185185185,0.1308411214953271,0.9742574257425742,0.208955223880597,0.7128712871287128,14,13,492,93
custom_cnn,Custom CNN,0.78,0.8251633986928104,0.5,0.12149532710280374,0.9742574257425742,0.19548872180451127,0.7128712871287128,13,13,492,94
custom_cnn,Custom CNN,0.79,0.8235294117647058,0.48,0.11214953271028037,0.9742574257425742,0.18181818181818182,0.7128712871287128,12,13,492,95
custom_cnn,Custom CNN,0.8,0.8235294117647058,0.4782608695652174,0.102803738317757,0.9762376237623762,0.16923076923076924,0.7128712871287128,11,12,493,96
custom_cnn,Custom CNN,0.81,0.8251633986928104,0.5,0.102803738317757,0.9782178217821782,0.17054263565891473,0.7128712871287128,11,11,494,96
custom_cnn,Custom CNN,0.82,0.8316993464052288,0.625,0.09345794392523364,0.9881188118811881,0.16260162601626016,0.7128712871287128,10,6,499,97
custom_cnn,Custom CNN,0.83,0.8316993464052288,0.625,0.09345794392523364,0.9881188118811881,0.16260162601626016,0.7128712871287128,10,6,499,97
custom_cnn,Custom CNN,0.84,0.8300653594771242,0.6,0.08411214953271028,0.9881188118811881,0.14754098360655737,0.7128712871287128,9,6,499,98
custom_cnn,Custom CNN,0.85,0.826797385620915,0.5384615384615384,0.06542056074766354,0.9881188118811881,0.11666666666666667,0.7128712871287128,7,6,499,100
custom_cnn,Custom CNN,0.86,0.826797385620915,0.5384615384615384,0.06542056074766354,0.9881188118811881,0.11666666666666667,0.7128712871287128,7,6,499,100
custom_cnn,Custom CNN,0.87,0.826797385620915,0.5384615384615384,0.06542056074766354,0.9881188118811881,0.11666666666666667,0.7128712871287128,7,6,499,100
custom_cnn,Custom CNN,0.88,0.8300653594771242,0.6363636363636364,0.06542056074766354,0.9920792079207921,0.11864406779661017,0.7128712871287128,7,4,501,100
custom_cnn,Custom CNN,0.89,0.8284313725490197,0.6,0.056074766355140186,0.9920792079207921,0.10256410256410256,0.7128712871287128,6,4,501,101
custom_cnn,Custom CNN,0.9,0.8284313725490197,0.625,0.04672897196261682,0.994059405940594,0.08695652173913043,0.7128712871287128,5,3,502,102
custom_cnn,Custom CNN,0.91,0.8300653594771242,0.7142857142857143,0.04672897196261682,0.996039603960396,0.08771929824561403,0.7128712871287128,5,2,503,102
custom_cnn,Custom CNN,0.92,0.8316993464052288,0.8333333333333334,0.04672897196261682,0.998019801980198,0.08849557522123894,0.7128712871287128,5,1,504,102
custom_cnn,Custom CNN,0.93,0.8300653594771242,0.8,0.037383177570093455,0.998019801980198,0.07142857142857142,0.7128712871287128,4,1,504,103
custom_cnn,Custom CNN,0.94,0.8300653594771242,1.0,0.028037383177570093,1.0,0.05454545454545454,0.7128712871287128,3,0,505,104
custom_cnn,Custom CNN,0.95,0.8300653594771242,1.0,0.028037383177570093,1.0,0.05454545454545454,0.7128712871287128,3,0,505,104
custom_cnn,Custom CNN,0.96,0.8284313725490197,1.0,0.018691588785046728,1.0,0.03669724770642202,0.7128712871287128,2,0,505,105
custom_cnn,Custom CNN,0.97,0.8284313725490197,1.0,0.018691588785046728,1.0,0.03669724770642202,0.7128712871287128,2,0,505,105
custom_cnn,Custom CNN,0.98,0.826797385620915,1.0,0.009345794392523364,1.0,0.018518518518518517,0.7128712871287128,1,0,505,106
custom_cnn,Custom CNN,0.99,0.826797385620915,1.0,0.009345794392523364,1.0,0.018518518518518517,0.7128712871287128,1,0,505,106
